x,y,count
17,47,3167404
17,48,3168438
17,49,3166628
17,50,3168140
17,51,3167056
17,52,3172406
17,53,3171287
17,54,3170060
17,55,3172640
17,56,3175680
17,57,3173745
17,58,3170290
17,59,3173764
17,60,3174958
17,61,3174507
17,62,3180267
17,63,3178786
17,64,3178901
17,65,3179924
17,66,3179946
17,67,3180551
17,68,3180463
17,69,3180362
17,70,3177964
17,71,3173722
17,72,3173205
17,73,3170964
17,74,3171407
17,75,3172903
17,76,3176713
17,77,3179427
17,78,3178162
17,79,3176477
17,80,3174962
17,81,3174883
17,82,3177136
17,83,3176150
17,84,3173692
17,85,3174326
17,86,3172903
17,87,3175569
17,88,3175460
17,89,3177131
17,90,3173965
17,91,3169450
17,92,3173154
17,93,3172060
17,94,3175061
17,95,3172739
17,96,3169643
17,97,3169334
17,98,3169039
17,99,2378477
18,0,2437485
18,1,3251566
18,2,3247784
18,3,3254010
18,4,3253522
18,5,3254304
18,6,3252830
18,7,3254065
18,8,3256284
18,9,3254594
18,10,3256401
18,11,3257412
18,12,3253472
18,13,3251281
18,14,3250310
18,15,3250815
18,16,3252731
18,17,3251470
18,18,3253542
18,19,3250576
18,20,3250544
18,21,3250315
18,22,3253481
18,23,3251040
18,24,3251306
18,25,3247902
18,26,3242123
18,27,3234115
18,28,3231601
18,29,3225123
18,30,3216152
18,31,3217215
18,32,3215290
18,33,3208642
18,34,3202409
18,35,3197605
18,36,3187115
18,37,3178095
18,38,3176399
18,39,3169262
18,40,3170520
18,41,3171104
18,42,3167459
18,43,3165467
18,44,3164158
18,45,3166463
18,46,3168383
18,47,3167038
18,48,3167912
18,49,3167834
18,50,3166352
18,51,3166168
18,52,3171101
18,53,3169232
18,54,3170224
18,55,3171366
18,56,3169678
18,57,3170734
18,58,3171409
18,59,3176210
18,60,3175154
18,61,3175125
18,62,3177036
18,63,3177136
18,64,3177534
18,65,3178526
18,66,3178537
18,67,3181698
18,68,3179923
18,69,3183153
18,70,3182064
18,71,3177354
18,72,3178900
18,73,3174168
18,74,3168186
18,75,3171086
18,76,3170063
18,77,3175604
18,78,3177514
18,79,3177058
18,80,3170876
18,81,3173207
18,82,3176298
18,83,3173972
18,84,3171586
18,85,3172037
18,86,3176383
18,87,3175014
18,88,3175014
18,89,3176020
18,90,3174359
18,91,3174398
18,92,3176043
18,93,3173553
18,94,3171028
18,95,3171130
18,96,3167279
18,97,3170513
18,98,3170344
18,99,2378488
19,0,2440605
19,1,3257361
19,2,3253199
19,3,3255604
19,4,3254225
19,5,3254830
19,6,3256248
19,7,3256355
19,8,3259103
19,9,3261328
19,10,3258096
19,11,3257663
19,12,3252118
19,13,3254392
19,14,3254914
19,15,3251691
19,16,3253687
19,17,3257436
19,18,3256629
19,19,3255129
19,20,3257144
19,21,3257852
19,22,3258736
19,23,3259243
19,24,3256179
19,25,3247787
19,26,3241164
19,27,3234259
19,28,3228849
19,29,3222078
19,30,3217452
19,31,3215259
19,32,3210128
19,33,3203139
19,34,3198404
19,35,3197781
19,36,3188436
19,37,3179310
19,38,3173258
19,39,3169593
19,40,3166577
19,41,3164345
19,42,3162472
19,43,3160223
19,44,3162955
19,45,3162984
19,46,3164634
19,47,3165175
19,48,3164377
19,49,3166285
19,50,3163691
19,51,3164189
19,52,3168474
19,53,3167274
19,54,3169976
19,55,3171961
19,56,3168969
19,57,3170300
19,58,3173760
19,59,3177532
19,60,3180112
19,61,3180694
19,62,3177782
19,63,3179869
19,64,3182104
19,65,3182491
19,66,3179369
19,67,3184128
19,68,3182187
19,69,3183158
19,70,3183548
19,71,3180880
19,72,3178624
19,73,3175684
19,74,3170552
19,75,3172963
19,76,3169269
19,77,3171763
19,78,3175949
19,79,3173606
19,80,3169208
19,81,3172717
19,82,3175788
19,83,3174284
19,84,3174299
19,85,3173005
19,86,3175781
19,87,3175121
19,88,3174905
19,89,3174367
19,90,3173836
19,91,3175037
19,92,3176569
19,93,3172503
19,94,3167752
19,95,3169965
19,96,3167093
19,97,3171426
19,98,3170001
19,99,2377243
20,0,2442068
20,1,3258783
20,2,3255242
20,3,3259131
20,4,3256416
20,5,3256415
20,6,3256515
20,7,3256554
20,8,3261649
20,9,3261426
20,10,3255413
20,11,3257555
20,12,3254553
20,13,3256728
20,14,3256777
20,15,3256252
20,16,3255511
20,17,3258897
20,18,3257273
20,19,3256333
20,20,3254587
20,21,3257046
20,22,3261936
20,23,3261923
20,24,3261525
20,25,3252999
20,26,3245453
20,27,3235649
20,28,3226797
20,29,3217782
20,30,3214274
20,31,3209983
20,32,3202344
20,33,3199886
20,34,3195006
20,35,3191771
20,36,3184828
20,37,3179309
20,38,3170567
20,39,3170822
20,40,3164036
20,41,3161242
20,42,3160070
20,43,3158738
20,44,3163409
20,45,3167363
20,46,3167598
20,47,3168011
20,48,3164597
20,49,3162096
20,50,3164395
20,51,3164974
20,52,3167439
20,53,3167271
20,54,3167441
20,55,3164305
20,56,3165536
20,57,3169065
20,58,3174405
20,59,3176472
20,60,3185785
20,61,3183753
20,62,3178509
20,63,3180683
20,64,3180201
20,65,3179243
20,66,3176154
20,67,3180345
20,68,3178759
20,69,3179236
20,70,3180531
20,71,3180349
20,72,3173191
20,73,3169138
20,74,3167828
20,75,3172411
20,76,3171508
20,77,3170032
20,78,3172179
20,79,3173364
20,80,3173093
20,81,3172339
20,82,3173414
20,83,3175595
20,84,3175362
20,85,3171212
20,86,3174309
20,87,3173001
20,88,3170690
20,89,3171827
20,90,3171967
20,91,3173693
20,92,3178435
20,93,3173556
20,94,3165951
20,95,3166519
20,96,3163861
20,97,3168098
20,98,3170814
20,99,2377277
21,0,2444652
21,1,3260796
21,2,3257699
21,3,3258871
21,4,3258194
21,5,3261650
21,6,3261074
21,7,3262052
21,8,3259423
21,9,3255405
21,10,3254913
21,11,3260897
21,12,3258643
21,13,3258562
21,14,3256849
21,15,3254880
21,16,3254010
21,17,3254253
21,18,3253004
21,19,3255021
21,20,3250560
21,21,3257617
21,22,3259102
21,23,3266722
21,24,3266533
21,25,3257769
21,26,3244656
21,27,3235273
21,28,3232549
21,29,3226505
21,30,3216435
21,31,3212600
21,32,3203939
21,33,3197519
21,34,3194214
21,35,3192848
21,36,3181818
21,37,3174007
21,38,3174135
21,39,3171277
21,40,3166566
21,41,3161854
21,42,3158372
21,43,3158136
21,44,3161767
21,45,3170313
21,46,3166105
21,47,3163473
21,48,3163347
21,49,3158866
21,50,3162418
21,51,3161526
21,52,3167800
21,53,3165616
21,54,3160501
21,55,3163322
21,56,3164608
21,57,3168583
21,58,3174230
21,59,3180559
21,60,3188106
21,61,3188473
21,62,3183588
21,63,3182578
21,64,3178862
21,65,3180371
21,66,3184328
21,67,3182053
21,68,3184092
21,69,3185188
21,70,3179608
21,71,3174885
21,72,3173132
21,73,3167143
21,74,3169955
21,75,3174766
21,76,3176261
21,77,3173938
21,78,3172453
21,79,3173212
21,80,3173083
21,81,3173248
21,82,3174248
21,83,3176867
21,84,3174409
21,85,3172176
21,86,3171969
21,87,3168962
21,88,3166242
21,89,3168049
21,90,3171558
21,91,3175240
21,92,3173195
21,93,3167945
21,94,3164833
21,95,3168611
21,96,3167941
21,97,3170569
21,98,3168166
21,99,2373937
22,0,2447763
22,1,3260953
22,2,3259177
22,3,3258376
22,4,3259653
22,5,3264066
22,6,3262000
22,7,3261091
22,8,3257060
22,9,3257042
22,10,3258975
22,11,3259445
22,12,3255960
22,13,3259712
22,14,3260713
22,15,3260045
22,16,3256354
22,17,3257307
22,18,3256641
22,19,3258050
22,20,3252898
22,21,3255190
22,22,3260880
22,23,3264557
22,24,3262556
22,25,3258824
22,26,3246774
22,27,3237638
22,28,3235716
22,29,3228167
22,30,3215846
22,31,3212031
22,32,3202715
22,33,3190918
22,34,3188913
22,35,3189074
22,36,3182612
22,37,3179614
22,38,3177292
22,39,3174027
22,40,3172945
22,41,3167589
22,42,3160911
22,43,3166463
22,44,3163644
22,45,3165896
22,46,3162451
22,47,3160586
22,48,3164062
22,49,3162289
22,50,3159761
22,51,3160887
22,52,3160770
22,53,3163401
22,54,3161866
22,55,3164356
22,56,3164418
22,57,3167487
22,58,3170553
22,59,3176506
22,60,3183467
22,61,3182662
22,62,3180108
22,63,3175409
22,64,3171043
22,65,3174593
22,66,3179455
22,67,3180000
22,68,3183731
22,69,3184600
22,70,3180740
22,71,3170992
22,72,3168734
22,73,3166972
22,74,3167948
22,75,3172883
22,76,3176005
22,77,3174891
22,78,3177183
22,79,3177528
22,80,3177942
22,81,3173227
22,82,3172716
22,83,3174249
22,84,3174384
22,85,3172620
22,86,3173241
22,87,3171573
22,88,3168810
22,89,3168027
22,90,3168224
22,91,3169562
22,92,3169287
22,93,3163709
22,94,3163080
22,95,3166309
22,96,3166522
22,97,3172137
22,98,3168659
22,99,2374376
23,0,2446146
23,1,3259804
23,2,3262735
23,3,3257852
23,4,3258757
23,5,3261578
23,6,3262068
23,7,3261317
23,8,3258880
23,9,3258469
23,10,3263733
23,11,3262236
23,12,3259085
23,13,3260224
23,14,3261199
23,15,3260774
23,16,3260162
23,17,3264172
23,18,3263875
23,19,3267401
23,20,3260957
23,21,3262178
23,22,3264364
23,23,3260863
23,24,3262995
23,25,3261100
23,26,3247947
23,27,3239698
23,28,3234868
23,29,3226768
23,30,3219459
23,31,3211721
23,32,3200710
23,33,3190435
23,34,3189249
23,35,3181199
23,36,3179331
23,37,3177127
23,38,3175975
23,39,3171092
23,40,3168583
23,41,3168080
23,42,3165904
23,43,3165914
23,44,3163784
23,45,3164044
23,46,3159484
23,47,3160911
23,48,3164539
23,49,3166290
23,50,3164739
23,51,3164482
23,52,3165812
23,53,3165146
23,54,3164862
23,55,3165200
23,56,3166150
23,57,3165605
23,58,3172735
23,59,3173898
23,60,3179486
23,61,3178360
23,62,3179512
23,63,3173452
23,64,3171285
23,65,3173685
23,66,3175688
23,67,3175097
23,68,3177599
23,69,3183519
23,70,3176816
23,71,3172946
23,72,3164664
23,73,3167036
23,74,3170428
23,75,3176116
23,76,3180832
23,77,3178162
23,78,3178418
23,79,3177951
23,80,3177579
23,81,3174776
23,82,3175590
23,83,3174400
23,84,3175133
23,85,3171334
23,86,3172596
23,87,3170586
23,88,3169571
23,89,3170749
23,90,3173439
23,91,3171679
23,92,3169166
23,93,3163654
23,94,3161559
23,95,3163487
23,96,3164823
23,97,3169322
23,98,3168849
23,99,2377871
24,0,2448164
24,1,3261057
24,2,3261630
24,3,3262735
24,4,3265174
24,5,3265544
24,6,3265654
24,7,3264838
24,8,3262487
24,9,3262485
24,10,3266736
24,11,3266350
24,12,3265850
24,13,3263286
24,14,3261083
24,15,3258791
24,16,3260053
24,17,3267397
24,18,3267343
24,19,3269744
24,20,3264723
24,21,3264610
24,22,3265567
24,23,3264462
24,24,3262436
24,25,3259425
24,26,3248117
24,27,3240653
24,28,3232200
24,29,3228131
24,30,3221635
24,31,3212170
24,32,3202388
24,33,3190579
24,34,3180088
24,35,3177085
24,36,3173674
24,37,3172274
24,38,3169029
24,39,3171040
24,40,3169833
24,41,3167976
24,42,3166693
24,43,3167550
24,44,3165934
24,45,3163377
24,46,3164589
24,47,3162890
24,48,3170036
24,49,3174907
24,50,3176188
24,51,3172365
24,52,3171635
24,53,3170076
24,54,3169508
24,55,3168465
24,56,3166707
24,57,3167113
24,58,3168962
24,59,3175211
24,60,3180930
24,61,3174859
24,62,3174510
24,63,3175516
24,64,3172846
24,65,3178677
24,66,3178451
24,67,3173646
24,68,3178184
24,69,3179646
24,70,3174283
24,71,3171352
24,72,3169569
24,73,3172620
24,74,3172661
24,75,3176464
24,76,3179050
24,77,3175681
24,78,3176612
24,79,3177265
24,80,3176583
24,81,3174528
24,82,3172738
24,83,3172227
24,84,3169124
24,85,3167683
24,86,3171158
24,87,3167707
24,88,3167928
24,89,3167657
24,90,3171322
24,91,3172449
24,92,3166167
24,93,3163935
24,94,3162492
24,95,3166138
24,96,3168026
24,97,3170220
24,98,3168891
24,99,2378236
25,0,2444168
25,1,3259786
25,2,3262236
25,3,3266301
25,4,3264293
25,5,3263545
25,6,3268896
25,7,3268661
25,8,3268059
25,9,3266670
25,10,3264681
25,11,3265106
25,12,3264205
25,13,3260349
25,14,3259419
25,15,3259847
25,16,3261900
25,17,3268398
25,18,3267835
25,19,3269641
25,20,3272195
25,21,3271588
25,22,3267867
25,23,3264177
25,24,3261645
25,25,3259679
25,26,3250111
25,27,3241247
25,28,3231471
25,29,3227471
25,30,3218557
25,31,3211618
25,32,3199578
25,33,3189374
25,34,3177054
25,35,3171428
25,36,3170888
25,37,3166167
25,38,3160559
25,39,3164448
25,40,3165648
25,41,3166698
25,42,3168219
25,43,3168702
25,44,3168296
25,45,3165740
25,46,3168238
25,47,3169185
25,48,3176648
25,49,3184923
25,50,3181175
25,51,3179176
25,52,3173464
25,53,3174010
25,54,3172945
25,55,3175823
25,56,3171554
25,57,3173363
25,58,3176272
25,59,3178832
25,60,3180941
25,61,3176204
25,62,3175064
25,63,3174840
25,64,3177307
25,65,3183492
25,66,3179152
25,67,3182714
25,68,3182303
25,69,3180401
25,70,3177452
25,71,3179061
25,72,3180415
25,73,3182814
25,74,3177295
25,75,3175727
25,76,3176282
25,77,3175296
25,78,3175742
25,79,3176167
25,80,3174925
25,81,3173515
25,82,3172400
25,83,3169394
25,84,3165756
25,85,3167126
25,86,3173801
25,87,3171092
25,88,3168168
25,89,3167792
25,90,3170077
25,91,3168992
25,92,3166235
25,93,3164902
25,94,3164142
25,95,3165080
25,96,3163759
25,97,3166422
25,98,3164830
25,99,2373308
26,0,2446570
26,1,3264938
26,2,3267149
26,3,3269348
26,4,3270329
26,5,3269722
26,6,3269414
26,7,3269971
26,8,3269969
26,9,3267760
26,10,3266243
26,11,3263252
26,12,3260706
26,13,3259690
26,14,3260266
26,15,3264947
26,16,3268060
26,17,3272538
26,18,3272336
26,19,3270183
26,20,3268386
26,21,3274098
26,22,3268764
26,23,3263208
26,24,3258248
26,25,3258512
26,26,3248492
26,27,3240592
26,28,3234684
26,29,3232960
26,30,3222932
26,31,3213652
26,32,3195416
26,33,3184241
26,34,3175373
26,35,3170226
26,36,3165050
26,37,3163751
26,38,3160911
26,39,3163428
26,40,3164372
26,41,3165216
26,42,3166815
26,43,3164627
26,44,3163651
26,45,3163792
26,46,3168768
26,47,3170462
26,48,3177445
26,49,3180848
26,50,3185308
26,51,3185180
26,52,3178324
26,53,3179776
26,54,3180908
26,55,3181651
26,56,3179099
26,57,3182255
26,58,3185736
26,59,3183058
26,60,3179636
26,61,3176898
26,62,3174087
26,63,3172012
26,64,3174091
26,65,3179417
26,66,3183201
26,67,3183539
26,68,3182333
26,69,3181939
26,70,3182320
26,71,3188205
26,72,3189027
26,73,3189685
26,74,3184095
26,75,3177602
26,76,3175713
26,77,3176232
26,78,3174610
26,79,3174534
26,80,3177997
26,81,3178418
26,82,3176091
26,83,3170992
26,84,3165891
26,85,3166919
26,86,3169823
26,87,3167086
26,88,3167127
26,89,3171692
26,90,3171215
26,91,3168179
26,92,3166713
26,93,3163492
26,94,3161515
26,95,3163962
26,96,3162763
26,97,3164853
26,98,3163286
26,99,2372015
27,0,2446512
27,1,3267344
27,2,3274033
27,3,3272352
27,4,3273845
27,5,3271049
27,6,3266524
27,7,3269865
27,8,3269596
27,9,3267396
27,10,3268877
27,11,3265733
27,12,3263848
27,13,3263817
27,14,3264410
27,15,3268009
27,16,3271370
27,17,3275812
27,18,3274876
27,19,3269346
27,20,3268659
27,21,3270321
27,22,3266759
27,23,3264552
27,24,3260196
27,25,3259975
27,26,3253481
27,27,3248057
27,28,3243961
27,29,3234520
27,30,3224136
27,31,3211951
27,32,3195920
27,33,3181118
27,34,3170592
27,35,3164491
27,36,3157850
27,37,3158812
27,38,3155917
27,39,3157040
27,40,3159011
27,41,3160392
27,42,3168826
27,43,3166791
27,44,3165974
27,45,3167976
27,46,3172721
27,47,3175161
27,48,3180540
27,49,3182502
27,50,3184141
27,51,3188615
27,52,3186161
27,53,3182286
27,54,3178115
27,55,3179380
27,56,3180623
27,57,3183811
27,58,3181151
27,59,3183340
27,60,3180880
27,61,3170482
27,62,3168630
27,63,3167426
27,64,3167439
27,65,3176223
27,66,3180881
27,67,3181998
27,68,3185765
27,69,3181432
27,70,3187616
27,71,3191294
27,72,3194936
27,73,3187546
27,74,3187969
27,75,3180458
27,76,3174310
27,77,3173955
27,78,3172980
27,79,3173350
27,80,3178900
27,81,3176217
27,82,3174352
27,83,3172841
27,84,3169564
27,85,3168465
27,86,3166056
27,87,3165655
27,88,3166335
27,89,3170494
27,90,3171088
27,91,3169745
27,92,3169949
27,93,3167364
27,94,3164084
27,95,3169256
27,96,3165341
27,97,3165690
27,98,3165682
27,99,2374650
28,0,2449263
28,1,3267549
28,2,3269208
28,3,3269296
28,4,3270616
28,5,3271862
28,6,3271889
28,7,3272341
28,8,3270965
28,9,3267418
28,10,3269385
28,11,3269328
28,12,3271601
28,13,3270958
28,14,3270083
28,15,3268926
28,16,3269706
28,17,3270418
28,18,3271851
28,19,3269714
28,20,3269594
28,21,3267871
28,22,3265533
28,23,3268833
28,24,3265984
28,25,3265207
28,26,3261432
28,27,3255017
28,28,3252921
28,29,3238817
28,30,3225959
28,31,3212009
28,32,3198514
28,33,3181405
28,34,3164351
28,35,3152991
28,36,3154000
28,37,3154290
28,38,3154491
28,39,3154660
28,40,3153290
28,41,3160697
28,42,3162527
28,43,3169338
28,44,3168948
28,45,3172731
28,46,3176404
28,47,3178851
28,48,3181329
28,49,3183259
28,50,3184227
28,51,3187857
28,52,3186588
28,53,3182613
28,54,3180420
28,55,3183384
28,56,3182807
28,57,3185934
28,58,3182918
28,59,3182739
28,60,3185602
28,61,3171846
28,62,3165226
28,63,3164909
28,64,3165511
28,65,3171032
28,66,3175147
28,67,3179394
28,68,3184044
28,69,3184127
28,70,3188265
28,71,3193084
28,72,3189976
28,73,3188989
28,74,3184618
28,75,3179882
28,76,3175489
28,77,3178403
28,78,3178032
28,79,3175046
28,80,3174951
28,81,3172279
28,82,3170769
28,83,3169663
28,84,3168208
28,85,3166060
28,86,3164534
28,87,3166930
28,88,3166764
28,89,3171258
28,90,3171777
28,91,3169201
28,92,3167990
28,93,3167605
28,94,3165146
28,95,3168209
28,96,3167167
28,97,3165676
28,98,3166112
28,99,2375245
29,0,2449828
29,1,3265242
29,2,3270767
29,3,3271331
29,4,3272034
29,5,3275525
29,6,3275146
29,7,3271365
29,8,3270587
29,9,3270133
29,10,3269452
29,11,3268124
29,12,3272747
29,13,3273215
29,14,3274279
29,15,3271914
29,16,3269910
29,17,3269470
29,18,3269151
29,19,3264455
29,20,3269737
29,21,3267370
29,22,3268043
29,23,3271331
29,24,3273388
29,25,3269172
29,26,3262648
29,27,3257890
29,28,3252776
29,29,3243931
29,30,3226106
29,31,3211594
29,32,3198277
29,33,3178207
29,34,3164680
29,35,3150696
29,36,3148097
29,37,3150551
29,38,3150908
29,39,3151491
29,40,3150622
29,41,3154798
29,42,3158774
29,43,3164464
29,44,3167153
29,45,3176300
29,46,3177683
29,47,3176233
29,48,3181232
29,49,3186378
29,50,3188789
29,51,3188727
29,52,3183049
29,53,3176726
29,54,3177956
29,55,3183877
29,56,3180987
29,57,3182024
29,58,3180666
29,59,3182714
29,60,3182060
29,61,3174252
29,62,3168038
29,63,3161558
29,64,3166621
29,65,3171192
29,66,3173751
29,67,3177095
29,68,3180123
29,69,3178452
29,70,3181549
29,71,3183672
29,72,3182610
29,73,3180885
29,74,3180292
29,75,3179951
29,76,3176204
29,77,3178215
29,78,3179317
29,79,3174142
29,80,3170050
29,81,3170833
29,82,3169190
29,83,3168829
29,84,3166052
29,85,3165531
29,86,3165753
29,87,3165293
29,88,3164985
29,89,3169115
29,90,3169322
29,91,3170080
29,92,3169009
29,93,3167891
29,94,3164379
29,95,3166121
29,96,3169718
29,97,3168466
29,98,3168867
29,99,2376399
30,0,2450622
30,1,3268994
30,2,3273159
30,3,3271800
30,4,3275999
30,5,3274810
30,6,3272170
30,7,3267785
30,8,3267814
30,9,3273473
30,10,3270904
30,11,3269154
30,12,3272528
30,13,3271506
30,14,3276038
30,15,3277689
30,16,3271459
30,17,3269886
30,18,3271709
30,19,3266382
30,20,3271682
30,21,3271387
30,22,3272725
30,23,3273739
30,24,3272745
30,25,3270642
30,26,3262869
30,27,3259049
30,28,3252573
30,29,3244296
30,30,3225203
30,31,3212285
30,32,3196107
30,33,3178546
30,34,3164655
30,35,3155936
30,36,3152629
30,37,3151403
30,38,3148539
30,39,3146629
30,40,3147798
30,41,3155472
30,42,3160395
30,43,3165622
30,44,3166771
30,45,3174282
30,46,3177857
30,47,3176320
30,48,3177915
30,49,3186303
30,50,3196358
30,51,3191707
30,52,3185212
30,53,3179418
30,54,3174123
30,55,3180273
30,56,3179877
30,57,3180211
30,58,3178725
30,59,3182099
30,60,3182439
30,61,3176252
30,62,3171655
30,63,3166750
30,64,3164158
30,65,3166840
30,66,3171736
30,67,3175526
30,68,3180013
30,69,3176791
30,70,3177155
30,71,3177369
30,72,3177939
30,73,3178331
30,74,3176253
30,75,3176998
30,76,3174083
30,77,3173755
30,78,3172468
30,79,3171350
30,80,3170539
30,81,3170292
30,82,3171957
30,83,3168741
30,84,3166209
30,85,3164442
30,86,3164279
30,87,3166028
30,88,3169821
30,89,3171419
30,90,3168945
30,91,3167348
30,92,3165736
30,93,3167491
30,94,3164051
30,95,3164647
30,96,3163840
30,97,3163912
30,98,3163863
30,99,2376784
31,0,2452195
31,1,3270791
31,2,3273367
31,3,3271239
31,4,3276705
31,5,3275389
31,6,3270734
31,7,3269206
31,8,3267427
31,9,3273081
31,10,3271865
31,11,3271010
31,12,3277068
31,13,3276590
31,14,3273558
31,15,3274143
31,16,3273461
31,17,3270950
31,18,3268912
31,19,3269719
31,20,3275284
31,21,3273510
31,22,3274111
31,23,3272436
31,24,3270702
31,25,3263603
31,26,3257729
31,27,3251070
31,28,3249645
31,29,3236641
31,30,3218230
31,31,3203810
31,32,3191077
31,33,3178587
31,34,3166803
31,35,3158442
31,36,3150327
31,37,3145708
31,38,3143312
31,39,3144003
31,40,3143649
31,41,3151781
31,42,3158090
31,43,3161565
31,44,3165377
31,45,3173514
31,46,3176437
31,47,3176106
31,48,3179990
31,49,3183412
31,50,3193541
31,51,3192169
31,52,3186472
31,53,3178154
31,54,3174392
31,55,3178687
31,56,3177889
31,57,3180436
31,58,3179866
31,59,3180596
31,60,3182322
31,61,3177130
31,62,3172560
31,63,3168699
31,64,3162619
31,65,3162727
31,66,3165568
31,67,3166821
31,68,3170895
31,69,3173168
31,70,3173420
31,71,3173747
31,72,3173591
31,73,3173881
31,74,3170542
31,75,3172503
31,76,3166999
31,77,3168592
31,78,3170633
31,79,3173125
31,80,3170861
31,81,3166946
31,82,3168157
31,83,3165568
31,84,3165145
31,85,3163788
31,86,3165297
31,87,3165575
31,88,3168225
31,89,3172400
31,90,3169433
31,91,3169909
31,92,3167300
31,93,3166966
31,94,3164009
31,95,3163670
31,96,3163132
31,97,3165964
31,98,3163388
31,99,2375883
32,0,2453037
32,1,3273212
32,2,3275748
32,3,3274766
32,4,3277219
32,5,3276761
32,6,3273569
32,7,3272599
32,8,3270268
32,9,3275089
32,10,3275848
32,11,3275503
32,12,3275951
32,13,3277663
32,14,3276495
32,15,3274772
32,16,3275377
32,17,3273905
32,18,3272636
32,19,3271397
32,20,3275149
32,21,3270016
32,22,3272107
32,23,3268730
32,24,3263999
32,25,3258918
32,26,3253598
32,27,3244935
32,28,3241362
32,29,3231574
32,30,3217898
32,31,3201822
32,32,3193766
32,33,3185524
32,34,3173979
32,35,3161753
32,36,3150763
32,37,3144377
32,38,3138295
32,39,3141459
32,40,3142969
32,41,3144033
32,42,3151483
32,43,3159486
32,44,3168246
32,45,3177011
32,46,3178733
32,47,3186871
32,48,3190127
32,49,3195645
32,50,3199559
32,51,3191756
32,52,3186305
32,53,3179793
32,54,3178126
32,55,3180070
32,56,3178364
32,57,3178996
32,58,3179279
32,59,3176994
32,60,3177212
32,61,3175965
32,62,3171940
32,63,3168708
32,64,3163066
32,65,3162623
32,66,3163315
32,67,3167292
32,68,3165773
32,69,3166850
32,70,3168998
32,71,3172084
32,72,3172703
32,73,3172096
32,74,3169304
32,75,3163699
32,76,3164724
32,77,3166678
32,78,3171390
32,79,3174145
32,80,3172143
32,81,3172547
32,82,3172707
32,83,3167995
32,84,3168065
32,85,3168483
32,86,3169912
32,87,3167953
32,88,3167718
32,89,3170205
32,90,3170261
32,91,3173264
32,92,3169555
32,93,3165925
32,94,3165343
32,95,3163066
32,96,3164068
32,97,3165617
32,98,3161674
32,99,2373146
33,0,2456137
33,1,3273806
33,2,3276477
33,3,3279267
33,4,3276353
33,5,3276019
33,6,3277523
33,7,3278365
33,8,3274636
33,9,3277698
33,10,3274304
33,11,3275406
33,12,3278610
33,13,3277260
33,14,3277702
33,15,3276907
33,16,3274695
33,17,3272455
33,18,3272417
33,19,3268876
33,20,3274317
33,21,3273166
33,22,3270947
33,23,3263992
33,24,3258180
33,25,3257397
33,26,3252176
33,27,3244202
33,28,3233900
33,29,3222440
33,30,3210231
33,31,3198129
33,32,3189812
33,33,3180586
33,34,3172056
33,35,3160393
33,36,3153719
33,37,3151587
33,38,3145603
33,39,3139683
33,40,3141463
33,41,3146695
33,42,3155726
33,43,3163933
33,44,3172333
33,45,3184538
33,46,3187992
33,47,3197903
33,48,3201923
33,49,3202530
33,50,3196904
33,51,3192422
33,52,3186983
33,53,3180124
33,54,3174569
33,55,3178978
33,56,3182942
33,57,3181866
33,58,3182936
33,59,3179205
33,60,3180925
33,61,3178420
33,62,3170906
33,63,3167808
33,64,3160553
33,65,3160169
33,66,3158821
33,67,3163567
33,68,3158971
33,69,3164212
33,70,3166222
33,71,3169084
33,72,3172845
33,73,3170733
33,74,3170194
33,75,3165975
33,76,3165219
33,77,3167545
33,78,3169894
33,79,3174323
33,80,3171929
33,81,3172616
33,82,3171387
33,83,3165889
33,84,3167013
33,85,3169326
33,86,3170296
33,87,3172831
33,88,3174546
33,89,3174610
33,90,3170900
33,91,3173533
33,92,3175295
33,93,3171502
33,94,3166909
33,95,3163745
33,96,3164139
33,97,3166392
33,98,3165750
33,99,2376368
34,0,2461269
34,1,3276948
34,2,3277402
34,3,3280654
34,4,3277235
34,5,3280097
34,6,3281545
34,7,3281696
34,8,3277809
34,9,3276057
34,10,3275415
34,11,3276986
34,12,3280357
34,13,3282374
34,14,3278896
34,15,3276857
34,16,3271023
34,17,3270185
34,18,3271002
34,19,3267080
34,20,3266392
34,21,3267719
34,22,3265554
34,23,3260403
34,24,3254604
34,25,3254557
34,26,3246926
34,27,3239473
34,28,3232984
34,29,3219452
34,30,3204869
34,31,3195156
34,32,3185924
34,33,3176656
34,34,3164917
34,35,3151595
34,36,3148808
34,37,3148684
34,38,3144413
34,39,3142964
34,40,3145754
34,41,3153636
34,42,3162090
34,43,3167651
34,44,3180160
34,45,3191167
34,46,3196323
34,47,3207640
34,48,3211916
34,49,3212307
34,50,3199100
34,51,3193696
34,52,3185560
34,53,3176881
34,54,3175908
34,55,3181262
34,56,3186105
34,57,3183554
34,58,3185128
34,59,3184635
34,60,3180229
34,61,3181266
34,62,3168506
34,63,3161713
34,64,3157413
34,65,3156558
34,66,3156482
34,67,3159003
34,68,3157419
34,69,3160108
34,70,3163210
34,71,3165000
34,72,3170472
34,73,3170872
34,74,3173145
34,75,3171827
34,76,3170585
34,77,3170872
34,78,3170568
34,79,3171184
34,80,3170661
34,81,3173597
34,82,3171751
34,83,3169219
34,84,3170209
34,85,3169972
34,86,3168739
34,87,3172900
34,88,3174007
34,89,3175165
34,90,3173910
34,91,3174752
34,92,3175425
34,93,3172536
34,94,3170522
34,95,3163846
